Date,Open(Q.FTAS),High(Q.FTAS),Low(Q.FTAS),Last(Q.FTAS)
17/04/1990,,,,"1,098.14"
12/04/1990,,,,"1,101.24"
11/04/1990,,,,"1,098.61"
10/04/1990,,,,"1,099.42"
09/04/1990,,,,"1,105.03"
06/04/1990,,,,"1,103.10"
05/04/1990,,,,"1,110.93"
04/04/1990,,,,"1,107.80"
03/04/1990,,,,"1,111.57"
02/04/1990,,,,"1,103.10"
30/03/1990,,,,"1,114.94"
29/03/1990,,,,"1,120.33"
28/03/1990,,,,"1,124.57"
27/03/1990,,,,"1,120.83"
26/03/1990,,,,"1,134.34"
23/03/1990,,,,"1,129.11"
22/03/1990,,,,"1,118.90"
21/03/1990,,,,"1,115.60"
20/03/1990,,,,"1,120.49"
19/03/1990,,,,"1,111.57"
16/03/1990,,,,"1,123.79"
15/03/1990,,,,"1,111.78"
14/03/1990,,,,"1,107.98"
13/03/1990,,,,"1,106.27"
12/03/1990,,,,"1,105.46"
09/03/1990,,,,"1,110.85"
08/03/1990,,,,"1,116.74"
07/03/1990,,,,"1,107.51"
06/03/1990,,,,"1,102.28"
05/03/1990,,,,"1,109.45"
02/03/1990,,,,"1,121.03"
01/03/1990,,,,"1,114.18"
28/02/1990,,,,"1,122.26"
27/02/1990,,,,"1,121.66"
26/02/1990,,,,"1,118.85"
23/02/1990,,,,"1,114.95"
22/02/1990,,,,"1,131.29"
21/02/1990,,,,"1,127.78"
20/02/1990,,,,"1,137.40"
19/02/1990,,,,"1,147.05"
16/02/1990,,,,"1,159.33"
15/02/1990,,,,"1,154.36"
14/02/1990,,,,"1,149.07"
13/02/1990,,,,"1,146.88"
12/02/1990,,,,"1,145.18"
09/02/1990,,,,"1,156.72"
08/02/1990,,,,"1,164.32"
07/02/1990,,,,"1,154.55"
06/02/1990,,,,"1,160.69"
05/02/1990,,,,"1,172.59"
02/02/1990,,,,"1,174.99"
01/02/1990,,,,"1,170.77"
31/01/1990,,,,"1,167.15"
30/01/1990,,,,"1,161.24"
29/01/1990,,,,"1,164.32"
26/01/1990,,,,"1,158.48"
25/01/1990,,,,"1,148.05"
24/01/1990,,,,"1,143.55"
23/01/1990,,,,"1,150.91"
22/01/1990,,,,"1,153.98"
19/01/1990,,,,"1,169.46"
18/01/1990,,,,"1,169.74"
17/01/1990,,,,"1,186.53"
16/01/1990,,,,"1,175.64"
15/01/1990,,,,"1,184.17"
12/01/1990,,,,"1,191.71"
11/01/1990,,,,"1,209.67"
10/01/1990,,,,"1,207.72"
09/01/1990,,,,"1,218.02"
08/01/1990,,,,"1,215.80"
05/01/1990,,,,"1,220.77"
04/01/1990,,,,"1,224.52"
03/01/1990,,,,"1,226.83"
02/01/1990,,,,"1,210.92"
29/12/1989,,,,"1,204.70"
28/12/1989,,,,"1,193.66"
27/12/1989,,,,"1,191.52"
22/12/1989,,,,"1,177.11"
21/12/1989,,,,"1,173.40"
20/12/1989,,,,"1,176.10"
19/12/1989,,,,"1,168.64"
18/12/1989,,,,"1,175.95"
15/12/1989,,,,"1,169.73"
14/12/1989,,,,"1,179.48"
13/12/1989,,,,"1,186.76"
12/12/1989,,,,"1,177"
11/12/1989,,,,"1,172.04"
08/12/1989,,,,"1,176.92"
07/12/1989,,,,"1,169.83"
06/12/1989,,,,"1,172.69"
05/12/1989,,,,"1,160.92"
04/12/1989,,,,"1,150.51"
01/12/1989,,,,"1,152.98"
30/11/1989,,,,"1,138.67"
29/11/1989,,,,"1,129.22"
28/11/1989,,,,"1,123.52"
27/11/1989,,,,"1,115.01"
24/11/1989,,,,"1,114"
23/11/1989,,,,"1,113.02"
22/11/1989,,,,"1,101.79"
21/11/1989,,,,"1,098.59"
20/11/1989,,,,"1,098.62"
17/11/1989,,,,"1,115.15"
16/11/1989,,,,"1,110"
15/11/1989,,,,"1,107.17"
14/11/1989,,,,"1,112.56"
13/11/1989,,,,"1,112.75"
10/11/1989,,,,"1,144.66"
09/11/1989,,,,"1,108.87"
08/11/1989,,,,"1,109.88"
07/11/1989,,,,"1,097.59"
06/11/1989,,,,"1,094.19"
03/11/1989,,,,"1,094.54"
02/11/1989,,,,"1,085.73"
01/11/1989,,,,"1,088.76"
31/10/1989,,,,"1,080.79"
30/10/1989,,,,"1,066.26"
27/10/1989,,,,"1,052.55"
26/10/1989,,,,"1,075.51"
25/10/1989,,,,"1,089.74"
24/10/1989,,,,"1,084.01"
23/10/1989,,,,"1,102.34"
20/10/1989,,,,"1,097.64"
19/10/1989,,,,"1,100.15"
18/10/1989,,,,"1,089.30"
17/10/1989,,,,"1,071.59"
16/10/1989,,,,"1,078.89"
13/10/1989,,,,"1,124.57"
12/10/1989,,,,"1,127.04"
11/10/1989,,,,"1,118.61"
10/10/1989,,,,"1,120.83"
09/10/1989,,,,"1,136.63"
06/10/1989,,,,"1,153.22"
05/10/1989,,,,"1,156.99"
04/10/1989,,,,"1,172.99"
03/10/1989,,,,"1,175.94"
02/10/1989,,,,"1,163.75"
29/09/1989,,,,"1,169.55"
28/09/1989,,,,"1,166.47"
27/09/1989,,,,"1,183.48"
26/09/1989,,,,"1,186.44"
25/09/1989,,,,"1,197.67"
22/09/1989,,,,"1,202.28"
21/09/1989,,,,"1,206.32"
20/09/1989,,,,"1,201.74"
19/09/1989,,,,"1,198.20"
18/09/1989,,,,"1,203.10"
15/09/1989,,,,"1,200.32"
14/09/1989,,,,"1,207.32"
13/09/1989,,,,"1,215.71"
12/09/1989,,,,"1,214.44"
11/09/1989,,,,"1,215.97"
08/09/1989,,,,"1,225.79"
07/09/1989,,,,"1,221.83"
06/09/1989,,,,"1,209.80"
05/09/1989,,,,"1,225.80"
04/09/1989,,,,"1,222.69"
01/09/1989,,,,"1,216.78"
31/08/1989,,,,"1,207.45"
30/08/1989,,,,"1,203.97"
29/08/1989,,,,"1,204.89"
25/08/1989,,,,"1,212.11"
24/08/1989,,,,"1,210.39"
23/08/1989,,,,"1,205.78"
22/08/1989,,,,"1,201.50"
21/08/1989,,,,"1,204.17"
18/08/1989,,,,"1,204.75"
17/08/1989,,,,"1,198.30"
16/08/1989,,,,"1,192.13"
15/08/1989,,,,"1,183.44"
14/08/1989,,,,"1,182.81"
11/08/1989,,,,"1,196.73"
10/08/1989,,,,"1,194.84"
09/08/1989,,,,"1,200.27"
08/08/1989,,,,"1,194.55"
07/08/1989,,,,"1,191.07"
04/08/1989,,,,"1,184.92"
03/08/1989,,,,"1,176.27"
02/08/1989,,,,"1,177.16"
01/08/1989,,,,"1,170.46"
31/07/1989,,,,"1,173.25"
28/07/1989,,,,"1,176.69"
27/07/1989,,,,"1,166.71"
26/07/1989,,,,"1,158.37"
25/07/1989,,,,"1,159.93"
24/07/1989,,,,"1,155.26"
21/07/1989,,,,"1,166.44"
20/07/1989,,,,"1,170.15"
19/07/1989,,,,"1,170.28"
18/07/1989,,,,"1,160.27"
17/07/1989,,,,"1,160.56"
14/07/1989,,,,"1,159.82"
13/07/1989,,,,"1,152.58"
12/07/1989,,,,"1,152.23"
11/07/1989,,,,"1,148.14"
10/07/1989,,,,"1,125.18"
07/07/1989,,,,"1,122.34"
06/07/1989,,,,"1,110"
05/07/1989,,,,"1,109.36"
04/07/1989,,,,"1,113.40"
03/07/1989,,,,"1,108.83"
30/06/1989,,,,"1,101.68"
29/06/1989,,,,"1,114.89"
28/06/1989,,,,"1,126.69"
27/06/1989,,,,"1,124.67"
26/06/1989,,,,"1,114.48"
23/06/1989,,,,"1,109.89"
22/06/1989,,,,"1,115.46"
21/06/1989,,,,"1,112.12"
20/06/1989,,,,"1,108.39"
19/06/1989,,,,"1,103.16"
16/06/1989,,,,"1,098.73"
15/06/1989,,,,"1,092.63"
14/06/1989,,,,"1,094.50"
13/06/1989,,,,"1,090.77"
12/06/1989,,,,"1,098.86"
09/06/1989,,,,"1,101.84"
08/06/1989,,,,"1,102.24"
07/06/1989,,,,"1,091.69"
06/06/1989,,,,"1,086.63"
05/06/1989,,,,"1,078.15"
02/06/1989,,,,"1,084.39"
01/06/1989,,,,"1,085.59"
31/05/1989,,,,"1,091.06"
30/05/1989,,,,"1,098.99"
26/05/1989,,,,"1,103.81"
25/05/1989,,,,"1,100.44"
24/05/1989,,,,"1,097.76"
23/05/1989,,,,"1,106.73"
22/05/1989,,,,"1,114.96"
19/05/1989,,,,"1,131.41"
18/05/1989,,,,"1,118.29"
17/05/1989,,,,"1,108.69"
16/05/1989,,,,"1,100.20"
15/05/1989,,,,"1,105.75"
12/05/1989,,,,"1,099"
11/05/1989,,,,"1,087.94"
10/05/1989,,,,"1,090.61"
09/05/1989,,,,"1,094.05"
08/05/1989,,,,"1,091.94"
05/05/1989,,,,"1,097.29"
04/05/1989,,,,"1,090.77"
03/05/1989,,,,"1,083.99"
02/05/1989,,,,"1,083.96"
28/04/1989,,,,"1,090.04"
27/04/1989,,,,"1,088.10"
26/04/1989,,,,"1,078.39"
25/04/1989,,,,"1,068.33"
24/04/1989,,,,"1,063.66"
21/04/1989,,,,"1,063.01"
20/04/1989,,,,"1,064.62"
19/04/1989,,,,"1,076.35"
18/04/1989,,,,"1,070.26"
17/04/1989,,,,"1,060.90"
14/04/1989,,,,"1,060.63"
13/04/1989,,,,"1,049.82"
12/04/1989,,,,"1,051.87"
11/04/1989,,,,"1,050.65"
10/04/1989,,,,"1,048.43"
07/04/1989,,,,"1,058.56"
06/04/1989,,,,"1,063.38"
05/04/1989,,,,"1,075.13"
04/04/1989,,,,"1,078.07"
03/04/1989,,,,"1,076.51"
31/03/1989,,,,"1,076.15"
30/03/1989,,,,"1,065.26"
29/03/1989,,,,"1,075.03"
28/03/1989,,,,"1,075.01"
23/03/1989,,,,"1,068.68"
22/03/1989,,,,"1,064.86"
21/03/1989,,,,"1,075.12"
20/03/1989,,,,"1,067"
17/03/1989,,,,"1,076.71"
16/03/1989,,,,"1,095.79"
15/03/1989,,,,"1,099.58"
14/03/1989,,,,"1,101.68"
13/03/1989,,,,"1,091.27"
10/03/1989,,,,"1,083.32"
09/03/1989,,,,"1,078.48"
08/03/1989,,,,"1,082.19"
07/03/1989,,,,"1,080.89"
06/03/1989,,,,"1,075.47"
03/03/1989,,,,"1,069.25"
02/03/1989,,,,"1,059.75"
01/03/1989,,,,"1,051.42"
28/02/1989,,,,"1,042.60"
27/02/1989,,,,"1,039.40"
24/02/1989,,,,"1,050.47"
23/02/1989,,,,"1,048.43"
22/02/1989,,,,"1,055.94"
21/02/1989,,,,"1,068.07"
20/02/1989,,,,"1,069.39"
17/02/1989,,,,"1,058.89"
16/02/1989,,,,"1,055.20"
15/02/1989,,,,"1,060.25"
14/02/1989,,,,"1,060.89"
13/02/1989,,,,"1,053.37"
10/02/1989,,,,"1,065.13"
09/02/1989,,,,"1,075.88"
08/02/1989,,,,"1,082.84"
07/02/1989,,,,"1,070.79"
06/02/1989,,,,"1,056.93"
03/02/1989,,,,"1,067.88"
02/02/1989,,,,"1,053.04"
01/02/1989,,,,"1,050.20"
31/01/1989,,,,"1,054.97"
30/01/1989,,,,"1,051.10"
27/01/1989,,,,"1,034.11"
26/01/1989,,,,"1,010.70"
25/01/1989,,,,"1,000.63"
24/01/1989,,,,"1,001.08"
23/01/1989,,,,993.14
20/01/1989,,,,988.99
19/01/1989,,,,985.45
18/01/1989,,,,976.01
17/01/1989,,,,965.01
16/01/1989,,,,966.78
13/01/1989,,,,961.8
12/01/1989,,,,955.57
11/01/1989,,,,947.38
10/01/1989,,,,947.66
09/01/1989,,,,945.52
06/01/1989,,,,935.77
05/01/1989,,,,929.97
04/01/1989,,,,926.49
03/01/1989,,,,921.22
30/12/1988,,,,926.59
29/12/1988,,,,930.43
28/12/1988,,,,922.51
23/12/1988,,,,915.52
22/12/1988,,,,913.42
21/12/1988,,,,914.61
20/12/1988,,,,916.64
19/12/1988,,,,913.05
16/12/1988,,,,913.81
15/12/1988,,,,908.38
14/12/1988,,,,904.47
13/12/1988,,,,904.36
12/12/1988,,,,901.93
09/12/1988,,,,903.72
08/12/1988,,,,909.87
07/12/1988,,,,918.18
06/12/1988,,,,917.2
05/12/1988,,,,914.84
02/12/1988,,,,917.38
01/12/1988,,,,925.65
30/11/1988,,,,933.45
29/11/1988,,,,930.12
28/11/1988,,,,926.87
25/11/1988,,,,934.36
24/11/1988,,,,955.23
23/11/1988,,,,957.58
22/11/1988,,,,950.37
21/11/1988,,,,945.99
18/11/1988,,,,951.59
17/11/1988,,,,951.57
16/11/1988,,,,944.61
15/11/1988,,,,941.97
14/11/1988,,,,937.87
11/11/1988,,,,943.42
10/11/1988,,,,954.67
09/11/1988,,,,954.19
08/11/1988,,,,961.04
07/11/1988,,,,951.58
04/11/1988,,,,958.61
03/11/1988,,,,960.04
02/11/1988,,,,962.38
01/11/1988,,,,968.72
31/10/1988,,,,965.54
28/10/1988,,,,967.24
27/10/1988,,,,963.84
26/10/1988,,,,963.02
25/10/1988,,,,962.29
24/10/1988,,,,962.96
21/10/1988,,,,968.02
20/10/1988,,,,969.09
19/10/1988,,,,968.26
18/10/1988,,,,964.35
17/10/1988,,,,965.05
14/10/1988,,,,955.69
13/10/1988,,,,951
12/10/1988,,,,943.53
11/10/1988,,,,954.21
10/10/1988,,,,956.44
07/10/1988,,,,956.27
06/10/1988,,,,952.83
05/10/1988,,,,946.81
04/10/1988,,,,937.08
03/10/1988,,,,935.09
30/09/1988,,,,946.27
29/09/1988,,,,946.56
28/09/1988,,,,937.79
27/09/1988,,,,934.21
26/09/1988,,,,927.61
23/09/1988,,,,927.6
22/09/1988,,,,925.92
21/09/1988,,,,929.5
20/09/1988,,,,918.57
19/09/1988,,,,912.59
16/09/1988,,,,915.49
15/09/1988,,,,916.63
14/09/1988,,,,914.46
13/09/1988,,,,910.61
12/09/1988,,,,904.4
09/09/1988,,,,901.25
08/09/1988,,,,903.65
07/09/1988,,,,913.28
06/09/1988,,,,918.62
05/09/1988,,,,915.69
02/09/1988,,,,906.74
01/09/1988,,,,898.42
31/08/1988,,,,911.17
30/08/1988,,,,911.07
26/08/1988,,,,921.68
25/08/1988,,,,928.91
24/08/1988,,,,950.34
23/08/1988,,,,948.85
22/08/1988,,,,955.85
19/08/1988,,,,961.62
18/08/1988,,,,956.78
17/08/1988,,,,955.26
16/08/1988,,,,952.81
15/08/1988,,,,949.46
12/08/1988,,,,961.69
11/08/1988,,,,957.69
10/08/1988,,,,960.37
09/08/1988,,,,971.38
08/08/1988,,,,978.58
05/08/1988,,,,978.32
04/08/1988,,,,975.2
03/08/1988,,,,972.14
02/08/1988,,,,966.77
01/08/1988,,,,969.89
29/07/1988,,,,965.18
28/07/1988,,,,960.1
27/07/1988,,,,958.99
26/07/1988,,,,958.2
25/07/1988,,,,957.99
22/07/1988,,,,962.01
21/07/1988,,,,970.11
20/07/1988,,,,971.14
19/07/1988,,,,961.03
18/07/1988,,,,962.52
15/07/1988,,,,968.55
14/07/1988,,,,969.47
13/07/1988,,,,972.51
12/07/1988,,,,966.41
11/07/1988,,,,974.1
08/07/1988,,,,973.43
07/07/1988,,,,963.2
06/07/1988,,,,969.43
05/07/1988,,,,962.35
04/07/1988,,,,958.24
01/07/1988,,,,963.88
30/06/1988,,,,963.01
29/06/1988,,,,960.9
28/06/1988,,,,961
27/06/1988,,,,954.22
24/06/1988,,,,967.61
23/06/1988,,,,970.75
22/06/1988,,,,969.9
21/06/1988,,,,960.57
20/06/1988,,,,953.58
17/06/1988,,,,956.27
16/06/1988,,,,962.26
15/06/1988,,,,965.71
14/06/1988,,,,963.35
13/06/1988,,,,950.57
10/06/1988,,,,955.97
09/06/1988,,,,951.87
08/06/1988,,,,944.98
07/06/1988,,,,940.97
06/06/1988,,,,944.69
03/06/1988,,,,938.84
02/06/1988,,,,934.42
01/06/1988,,,,932.77
31/05/1988,,,,923.52
27/05/1988,,,,923.48
26/05/1988,,,,923.87
25/05/1988,,,,924.77
24/05/1988,,,,922.01
23/05/1988,,,,911.92
20/05/1988,,,,915.16
19/05/1988,,,,909.69
18/05/1988,,,,917.5
17/05/1988,,,,921.72
16/05/1988,,,,916.75
13/05/1988,,,,919.01
12/05/1988,,,,914.7
11/05/1988,,,,907.13
10/05/1988,,,,925.83
09/05/1988,,,,927.48
06/05/1988,,,,929.12
05/05/1988,,,,923.61
04/05/1988,,,,925.47
03/05/1988,,,,930.45
29/04/1988,,,,928.19
28/04/1988,,,,928.28
27/04/1988,,,,929.14
26/04/1988,,,,926.12
25/04/1988,,,,916.25
22/04/1988,,,,914.55
21/04/1988,,,,923.67
20/04/1988,,,,920.88
19/04/1988,,,,925.79
18/04/1988,,,,919.91
15/04/1988,,,,915.11
14/04/1988,,,,919.14
13/04/1988,,,,928.13
12/04/1988,,,,925.16
11/04/1988,,,,926.39
08/04/1988,,,,913.14
07/04/1988,,,,904.61
06/04/1988,,,,896.64
05/04/1988,,,,893.16
31/03/1988,,,,896.75
30/03/1988,,,,904.13
29/03/1988,,,,907.08
28/03/1988,,,,898.61
25/03/1988,,,,909.64
24/03/1988,,,,918.23
23/03/1988,,,,941.71
22/03/1988,,,,944.07
21/03/1988,,,,945.7
18/03/1988,,,,951.46
17/03/1988,,,,938.36
16/03/1988,,,,937.12
15/03/1988,,,,941.25
14/03/1988,,,,934.08
11/03/1988,,,,930.11
10/03/1988,,,,940.18
09/03/1988,,,,932.21
08/03/1988,,,,931.17
07/03/1988,,,,932.91
04/03/1988,,,,939.34
03/03/1988,,,,928.76
02/03/1988,,,,925.98
01/03/1988,,,,914.24
29/02/1988,,,,908.08
26/02/1988,,,,907.47
25/02/1988,,,,914.4
24/02/1988,,,,904.47
23/02/1988,,,,903.74
22/02/1988,,,,897.74
19/02/1988,,,,889.24
18/02/1988,,,,891.85
17/02/1988,,,,897.27
16/02/1988,,,,890.68
15/02/1988,,,,892.47
12/02/1988,,,,889.66
11/02/1988,,,,887.33
10/02/1988,,,,881.19
09/02/1988,,,,875.91
08/02/1988,,,,870.19
05/02/1988,,,,892.44
04/02/1988,,,,905.88
03/02/1988,,,,906.07
02/02/1988,,,,909.22
01/02/1988,,,,910.31
29/01/1988,,,,915.84
28/01/1988,,,,911.7
27/01/1988,,,,902.73
26/01/1988,,,,904.39
25/01/1988,,,,901.57
22/01/1988,,,,905.54
21/01/1988,,,,894.15
20/01/1988,,,,896.87
19/01/1988,,,,902.5
18/01/1988,,,,912.6
15/01/1988,,,,909.36
14/01/1988,,,,890.22
13/01/1988,,,,884.71
12/01/1988,,,,888.52
11/01/1988,,,,895.83
08/01/1988,,,,904.43
07/01/1988,,,,908.49
06/01/1988,,,,908.21
05/01/1988,,,,907.74
31/12/1987,,,,870.22
30/12/1987,,,,890.92
29/12/1987,,,,875.62
24/12/1987,,,,905.12
23/12/1987,,,,895.48
22/12/1987,,,,884.84
21/12/1987,,,,884.5
18/12/1987,,,,867.07
17/12/1987,,,,861.05
16/12/1987,,,,851.61
15/12/1987,,,,842.23
14/12/1987,,,,832.18
11/12/1987,,,,831.08
10/12/1987,,,,814.17
09/12/1987,,,,821.6
08/12/1987,,,,815.5
07/12/1987,,,,803.05
04/12/1987,,,,795.96
03/12/1987,,,,800.06
02/12/1987,,,,801.84
01/12/1987,,,,795.51
30/11/1987,,,,796.31
27/11/1987,,,,831
26/11/1987,,,,834.64
25/11/1987,,,,844.66
24/11/1987,,,,844.66
23/11/1987,,,,829.64
20/11/1987,,,,818.26
19/11/1987,,,,824.11
18/11/1987,,,,836.09
17/11/1987,,,,835.4
16/11/1987,,,,846.89
13/11/1987,,,,840.33
12/11/1987,,,,849.35
11/11/1987,,,,817.83
10/11/1987,,,,784.81
09/11/1987,,,,787.64
06/11/1987,,,,815.68
05/11/1987,,,,824.9
04/11/1987,,,,813.85
03/11/1987,,,,844.14
02/11/1987,,,,876
30/10/1987,,,,887.33
29/10/1987,,,,856.05
28/10/1987,,,,847.91
27/10/1987,,,,871.35
26/10/1987,,,,863.73
23/10/1987,,,,930.33
22/10/1987,,,,953.46
21/10/1987,,,,"1,007.47"
20/10/1987,,,,951.95
19/10/1987,,,,"1,072.40"
16/10/1987,,,,"1,189.92"
15/10/1987,,,,"1,189.92"
14/10/1987,,,,"1,199.58"
09/10/1987,,,,"1,216.26"
08/10/1987,,,,"1,218.65"
07/10/1987,,,,"1,210.10"
06/10/1987,,,,"1,213.82"
05/10/1987,,,,"1,222.12"
02/10/1987,,,,"1,221.32"
01/10/1987,,,,"1,214.97"
30/09/1987,,,,"1,208.89"
29/09/1987,,,,"1,208.47"
28/09/1987,,,,"1,206.99"
25/09/1987,,,,"1,195.42"
24/09/1987,,,,"1,181.64"
23/09/1987,,,,"1,198.58"
22/09/1987,,,,"1,190.52"
21/09/1987,,,,"1,190.84"
18/09/1987,,,,"1,188.42"
17/09/1987,,,,"1,176.85"
16/09/1987,,,,"1,165.19"
15/09/1987,,,,"1,158.17"
14/09/1987,,,,"1,160.61"
11/09/1987,,,,"1,155.64"
10/09/1987,,,,"1,152.05"
09/09/1987,,,,"1,150.58"
08/09/1987,,,,"1,161.58"
07/09/1987,,,,"1,161.14"
04/09/1987,,,,"1,161.14"
03/09/1987,,,,"1,156.56"
02/09/1987,,,,"1,147.04"
01/09/1987,,,,"1,146.69"
28/08/1987,,,,"1,146.69"
27/08/1987,,,,"1,143.98"
26/08/1987,,,,"1,145.30"
25/08/1987,,,,"1,144.71"
24/08/1987,,,,"1,134.37"
21/08/1987,,,,"1,125.31"
20/08/1987,,,,"1,114.81"
19/08/1987,,,,"1,120.81"
18/08/1987,,,,"1,134.42"
17/08/1987,,,,"1,150.56"
14/08/1987,,,,"1,165.95"
13/08/1987,,,,"1,161.26"
12/08/1987,,,,"1,160.04"
11/08/1987,,,,"1,153.15"
10/08/1987,,,,"1,135.45"
07/08/1987,,,,"1,129.44"
06/08/1987,,,,"1,149.91"
05/08/1987,,,,"1,176.13"
04/08/1987,,,,"1,173.23"
03/08/1987,,,,"1,188.43"
31/07/1987,,,,"1,202.19"
30/07/1987,,,,"1,206.65"
29/07/1987,,,,"1,210.46"
28/07/1987,,,,"1,198.96"
27/07/1987,,,,"1,186.50"
24/07/1987,,,,"1,192.66"
23/07/1987,,,,"1,188.19"
22/07/1987,,,,"1,191.84"
21/07/1987,,,,"1,212.95"
20/07/1987,,,,"1,219.82"
17/07/1987,,,,"1,234.49"
16/07/1987,,,,"1,238.57"
15/07/1987,,,,"1,227.45"
14/07/1987,,,,"1,218.15"
13/07/1987,,,,"1,210.66"
10/07/1987,,,,"1,206.18"
09/07/1987,,,,"1,199.06"
08/07/1987,,,,"1,191.17"
07/07/1987,,,,"1,193.44"
06/07/1987,,,,"1,187.67"
03/07/1987,,,,"1,174.69"
02/07/1987,,,,"1,161.60"
01/07/1987,,,,"1,149.15"
30/06/1987,,,,"1,153.12"
29/06/1987,,,,"1,153.43"
26/06/1987,,,,"1,151.76"
25/06/1987,,,,"1,143.83"
24/06/1987,,,,"1,145.57"
23/06/1987,,,,"1,136.17"
22/06/1987,,,,"1,127.96"
19/06/1987,,,,"1,137.25"
18/06/1987,,,,"1,149.23"
17/06/1987,,,,"1,158.35"
16/06/1987,,,,"1,150.71"
15/06/1987,,,,"1,149.72"
12/06/1987,,,,"1,138.39"
11/06/1987,,,,"1,119.63"
10/06/1987,,,,"1,121.81"
09/06/1987,,,,"1,124.99"
08/06/1987,,,,"1,109.39"
05/06/1987,,,,"1,109.93"
04/06/1987,,,,"1,103.11"
03/06/1987,,,,"1,111.82"
02/06/1987,,,,"1,106.63"
01/06/1987,,,,"1,108.80"
29/05/1987,,,,"1,097.29"
28/05/1987,,,,"1,078.27"
27/05/1987,,,,"1,073.23"
26/05/1987,,,,"1,076.79"
22/05/1987,,,,"1,084.45"
21/05/1987,,,,"1,078.92"
20/05/1987,,,,"1,086.05"
19/05/1987,,,,"1,103.10"
18/05/1987,,,,"1,093.66"
15/05/1987,,,,"1,092.15"
14/05/1987,,,,"1,086.94"
13/05/1987,,,,"1,079.68"
12/05/1987,,,,"1,069.34"
11/05/1987,,,,"1,079.39"
08/05/1987,,,,"1,060.10"
07/05/1987,,,,"1,037.97"
06/05/1987,,,,"1,041.33"
05/05/1987,,,,"1,031.74"
01/05/1987,,,,"1,032.48"
30/04/1987,,,,"1,023.58"
29/04/1987,,,,"1,017.89"
28/04/1987,,,,"1,010.75"
27/04/1987,,,,994.81
24/04/1987,,,,"1,001.33"
23/04/1987,,,,986.05
22/04/1987,,,,981.42
21/04/1987,,,,974.59
16/04/1987,,,,966.98
15/04/1987,,,,966.98
14/04/1987,,,,960.35
13/04/1987,,,,964.66
10/04/1987,,,,974.45
09/04/1987,,,,986.51
08/04/1987,,,,990.97
07/04/1987,,,,995.97
06/04/1987,,,,996.88
03/04/1987,,,,986.06
02/04/1987,,,,996.46
01/04/1987,,,,988.79
31/03/1987,,,,"1,000.04"
30/03/1987,,,,"1,004.17"
27/03/1987,,,,"1,025.08"
26/03/1987,,,,"1,019.40"
25/03/1987,,,,"1,021.72"
24/03/1987,,,,"1,026.58"
23/03/1987,,,,"1,014.73"
20/03/1987,,,,"1,006.69"
19/03/1987,,,,994.65
18/03/1987,,,,"1,001.02"
17/03/1987,,,,"1,001.08"
16/03/1987,,,,994.35
13/03/1987,,,,997.23
12/03/1987,,,,991.89
11/03/1987,,,,987.25
10/03/1987,,,,989.66
09/03/1987,,,,983.81
06/03/1987,,,,993.38
05/03/1987,,,,995.25
04/03/1987,,,,995.21
03/03/1987,,,,992.61
02/03/1987,,,,986.25
27/02/1987,,,,983.12
26/02/1987,,,,982.89
25/02/1987,,,,979.61
24/02/1987,,,,968.28
23/02/1987,,,,965.86
20/02/1987,,,,974.35
19/02/1987,,,,960.83
18/02/1987,,,,971.13
17/02/1987,,,,964.86
16/02/1987,,,,956.6
13/02/1987,,,,943.92
12/02/1987,,,,935.71
11/02/1987,,,,941.41
10/02/1987,,,,932.39
09/02/1987,,,,947.2
06/02/1987,,,,941.18
05/02/1987,,,,926.51
04/02/1987,,,,918.64
03/02/1987,,,,912.17
02/02/1987,,,,913.67
30/01/1987,,,,903.29
29/01/1987,,,,899.1
28/01/1987,,,,904.34
27/01/1987,,,,904.21
26/01/1987,,,,889.97
23/01/1987,,,,896.04
22/01/1987,,,,886.96
21/01/1987,,,,887.75
20/01/1987,,,,887.75
19/01/1987,,,,886.68
16/01/1987,,,,891.38
15/01/1987,,,,890.42
14/01/1987,,,,879.65
13/01/1987,,,,879.51
12/01/1987,,,,875.74
09/01/1987,,,,873.53
08/01/1987,,,,863.56
07/01/1987,,,,856.67
06/01/1987,,,,842.58
05/01/1987,,,,837.72
02/01/1987,,,,836.29
31/12/1986,,,,832.8
30/12/1986,,,,832.8
29/12/1986,,,,831.99
24/12/1986,,,,827.01
23/12/1986,,,,827.01
22/12/1986,,,,815.18
19/12/1986,,,,815.18
18/12/1986,,,,815.04
17/12/1986,,,,817.34
16/12/1986,,,,818.18
15/12/1986,,,,818.13
12/12/1986,,,,815.18
11/12/1986,,,,816.56
10/12/1986,,,,816.36
09/12/1986,,,,816.87
08/12/1986,,,,812.06
05/12/1986,,,,806.52
04/12/1986,,,,804.87
03/12/1986,,,,807.02
02/12/1986,,,,811.28
01/12/1986,,,,807.41
28/11/1986,,,,815.34
27/11/1986,,,,813.07
26/11/1986,,,,812.59
25/11/1986,,,,806.11
24/11/1986,,,,812.36
21/11/1986,,,,807.63
20/11/1986,,,,800.45
19/11/1986,,,,798.35
18/11/1986,,,,805.58
17/11/1986,,,,809.26
14/11/1986,,,,816.06
13/11/1986,,,,815.85
12/11/1986,,,,820.86
11/11/1986,,,,822.52
10/11/1986,,,,820.36
07/11/1986,,,,822.25
06/11/1986,,,,815.79
05/11/1986,,,,813.16
04/11/1986,,,,810.98
03/11/1986,,,,811.26
31/10/1986,,,,807.27
